customer_id,first_name,last_name,email,phone,country,signup_date,age,annual_income,customer_status
18430,Ayesha,Hossain,ayesha.hossain18430@example.com,+8801552103300,Canada,2022-03-21,24,108100.0,Active
14918,Ayesha,Ahmed,ayesha.ahmed14918@example.com,+8801891919737,Germany,2024-07-22,21,112203.0,Active
19326,John,Williams,john.williams19326@example.com,+8801777038029,Australia,2024-04-26,46,107908.0,Suspended
15902,Ayesha,Brown,ayesha.brown15902@example.com,+8801325218799,Australia,2025-08-29,52,124785.0,Inactive
18287,Ahmed,Garcia,ahmed.garcia18287@example.com,+8801585084132,Germany,2025-07-07,50,57507.0,Inactive
14260,Fatima,Brown,fatima.brown14260@example.com,+8801407125379,United States,2025-03-07,59,,Suspended
20794,Sarah,Hossain,sarah.hossain20794@example.com,+8801321463355,United States,2025-04-02,32,47103.0,Active
20871,Nusrat,Williams,nusrat.williams20871@example.com,+8801892629885,Bangladesh,2026-04-17,41,149913.0,Inactive
15657,Rahim,Brown,rahim.brown15657@example.com,+8801421871813,Bangladesh,2023-01-23,44,125320.0,Suspended
16098,Karim,Johnson,karim.johnson16098@example.com,+8801582981372,United States,2024-07-12,46,24326.0,Suspended
15908,Karim,Khan,karim.khan15908@example.com,+8801863257546,Canada,2022-07-19,69,142390.0,Inactive
17374,Nusrat,Khan,nusrat.khan17374@example.com,+8801917055637,United Kingdom,2024-01-06,62,131199.0,Suspended
12979,Emily,Williams,emily.williams12979@example.com,+8801719292087,Canada,2023-02-06,52,120808.0,Suspended
21157,Ayesha,Smith,ayesha.smith21157@example.com,+8801387340427,Canada,2023-08-01,68,58088.0,Active
21714,Nusrat,Hossain,nusrat.hossain21714@example.com,+8801475698190,United States,2022-05-23,29,44895.0,Active
16722,Tanvir,Smith,tanvir.smith16722@example.com,+8801380143756,Australia,2022-11-01,41,71763.0,Suspended
17843,Karim,Johnson,karim.johnson17843@example.com,+8801456447532,Australia,2024-11-23,64,69507.0,Active
18265,Fatima,Garcia,fatima.garcia18265@example.com,+8801438349115,United Kingdom,2023-12-06,70,138573.0,Suspended
21049,Tanvir,Garcia,tanvir.garcia21049@example.com,+8801301561391,Australia,2022-07-06,59,40202.0,Inactive
13139,Hasan,Rahman,hasan.rahman13139@example.com,+8801577724867,Bangladesh,2026-06-07,55,75511.0,Active
18326,David,Johnson,david.johnson18326@example.com,+8801844748889,bangladesh,2022-03-31,34,115711.0,Suspended
18283,Ayesha,Johnson,ayesha.johnson18283@example.com,+8801587089912,Australia,2024-09-03,51,41994.0,Suspended
11827,Ahmed,Hossain,ahmed.hossain11827@example.com,+8801823805398,Canada,2024-07-02,45,98162.0,Suspended
15549,Rahim,Johnson,rahim.johnson15549@example.com,+8801495417473,Germany,2025-01-04,32,127987.0,Active
18786,Emily,Johnson,emily.johnson18786@example.com,+8801627304259,Canada,2022-05-15,61,32255.0,Suspended
10561,Maria,Garcia,maria.garcia10561@example.com,+8801563909394,Germany,2023-08-28,49,74000.0,Suspended
21093,David,Khan,david.khan21093@example.com,+8801532892801,Australia,2024-09-28,48,45056.0,Suspended
18436,Maria,Islam,maria.islam18436@example.com,+8801968535718,United States,2026-06-28,40,54693.0,Suspended
15436,Sarah,Smith,sarah.smith15436@example.com,+8801923449205,bangladesh,2022-04-15,26,147077.0,Inactive
14438,Rahim,Islam,rahim.islam14438@example.com,+8801409872416,Australia,2023-08-13,63,143630.0,Inactive
18598,John,Islam,john.islam18598@example.com,+8801510485371,United States,2022-07-29,65,135652.0,Active
11443,Michael,Garcia,michael.garcia11443@example.com,+8801455263481,Bangladesh,2023-05-02,50,127372.0,Suspended
18454,Hasan,Hossain,hasan.hossain18454@example.com,+8801534659833,Australia,2025-05-04,59,147162.0,Inactive
14407,Rahim,Williams,rahim.williams14407@example.com,+8801623910823,Australia,2022-08-16,60,149220.0,Inactive
22010,Hasan,Williams,hasan.williams22010@example.com,+8801712797602,Bangladesh,2026-01-28,58,131470.0,Active
11690,Ahmed,Williams,ahmed.williams11690@example.com,,Canada,2025-02-25,67,71150.0,Inactive
22436,Rahim,Rahman,rahim.rahman22436@example.com,+8801445268198,Bangladesh,2022-01-26,53,57258.0,Active
19918,Maria,Ahmed,maria.ahmed19918@example.com,+8801945372511,Germany,2023-06-12,58,115919.0,Inactive
21318,David,Brown,david.brown21318@example.com,+8801331283481,United Kingdom,2024-01-10,38,100192.0,Active
15963,Rahim,Williams,rahim.williams15963@example.com,+8801866624616,United States,2026-04-09,52,109224.0,Suspended
12497,Michael,Islam,michael.islam12497@example.com,+8801666250372,Germany,2024-02-04,69,110244.0,Active
20309,Nusrat,Smith,nusrat.smith20309@example.com,+8801731155631,Bangladesh,2025-12-23,26,37672.0,Suspended
10341,John,Smith,john.smith10341@example.com,+8801749661921,United States,2024-04-25,62,46724.0,Inactive
12409,Tanvir,Garcia,tanvir.garcia12409@example.com,+8801311198809,Germany,2025-11-19,43,25478.0,Suspended
19794,Rahim,Brown,rahim.brown19794@example.com,+8801929682321,United States,2025-03-25,63,67102.0,Inactive
20508,Michael,Smith,michael.smith20508@example.com,+8801578695175,Germany,2025-09-02,54,95356.0,Suspended
15783,Sarah,Khan,sarah.khan15783@example.com,+8801327822902,United States,2025-04-15,39,122944.0,Inactive
14577,Ahmed,Johnson,ahmed.johnson14577@example.com,+8801691410337,United States,2026-05-18,47,101807.0,Active
13726,Karim,Garcia,karim.garcia13726@example.com,+8801686966858,United States,2024-04-18,52,96466.0,Active
12786,Karim,Khan,karim.khan12786@example.com,+8801743837453,Bangladesh,2023-12-01,31,78598.0,Active
19716,Karim,Johnson,karim.johnson19716@example.com,+8801671377177,United States,2023-01-11,60,88337.0,Inactive
11013,Michael,Ahmed,michael.ahmed11013@example.com,+8801817945843,Canada,2022-05-16,39,47294.0,Suspended
15281,Ayesha,Hossain,ayesha.hossain15281@example.com,+8801815902341,United Kingdom,2025-03-21,37,98055.0,Active
14896,Rahim,Hossain,rahim.hossain14896@example.com,+8801872164274,Bangladesh,2023-06-13,42,44782.0,Inactive
19959,Emily,Rahman,emily.rahman19959@example.com,+8801674192955,United States,2024-11-28,66,109764.0,Suspended
17122,David,Smith,david.smith17122@example.com,+8801644626924,Bangladesh,2024-07-20,61,39777.0,Suspended
16550,James,Garcia,james.garcia16550@example.com,+8801988818858,Bangladesh,2023-01-02,31,41984.0,Active
14038,Tanvir,Smith,tanvir.smith14038@example.com,+8801860408053,Germany,2024-09-19,121,30646.0,Active
10149,Ayesha,Khan,ayesha.khan10149@example.com,+8801518568997,United Kingdom,2025-01-29,26,141591.0,Inactive
10286,James,Williams,james.williams10286@example.com,+8801715156661,United Kingdom,2023-01-18,49,110710.0,Inactive
22165,Ayesha,Hossain,ayesha.hossain22165@example.com,+8801623641591,Australia,2023-06-07,45,23602.0,Inactive
18556,David,Hossain,invalid-email,+8801380926656,Australia,2025-11-15,25,72140.0,Inactive
20576,Emily,Ahmed,emily.ahmed20576@example.com,+8801321306252,United Kingdom,2022-12-15,67,96901.0,Inactive
19733,Sarah,Garcia,sarah.garcia19733@example.com,+8801554398785,Australia,2024-04-29,47,24848.0,Active
16771,Maria,Islam,maria.islam16771@example.com,+8801393372937,United States,2025-07-28,47,24022.0,Inactive
14444,Michael,Garcia,michael.garcia14444@example.com,+8801423919142,Germany,2022-10-26,24,49087.0,Suspended
17447,David,Islam,david.islam17447@example.com,+8801829477198,Germany,2025-05-04,70,113092.0,Active
10237,David,Rahman,david.rahman10237@example.com,+8801869732591,Australia,2023-02-02,67,65793.0,Inactive
22086,Tanvir,Islam,tanvir.islam22086@example.com,+8801451526128,United States,2022-01-12,41,69942.0,Inactive
17124,Rahim,Brown,rahim.brown17124@example.com,+8801886618344,Bangladesh,2025-01-10,48,61430.0,Inactive
20506,Michael,Garcia,michael.garcia20506@example.com,+8801425176271,Bangladesh,2022-03-02,37,104670.0,Suspended
22044,James,Garcia,james.garcia22044@example.com,+8801847198912,Canada,2023-10-03,45,93493.0,Active
13084,Emily,Rahman,emily.rahman13084@example.com,+8801688504034,Australia,2022-11-28,48,50252.0,Suspended
20295,John,Smith,john.smith20295@example.com,+8801350803125,United States,2022-12-24,39,100871.0,Active
10633,Ahmed,Brown,ahmed.brown10633@example.com,+8801558022386,Bangladesh,2026-07-08,69,126172.0,Suspended
16814,Ayesha,Brown,ayesha.brown16814@example.com,+8801893426775,Australia,2022-10-04,66,24373.0,Active
12494,Karim,Smith,,+8801811852999,Australia,2023-08-16,27,50821.0,Suspended
12666,John,Brown,invalid-email,+8801826086805,Germany,2026-03-25,43,92130.0,Suspended
20687,Ayesha,Williams,ayesha.williams20687@example.com,+8801942317682,Bangladesh,2025-11-26,45,38040.0,Inactive
20761,Hasan,Ahmed,hasan.ahmed20761@example.com,+8801424342546,Germany,2025-04-05,47,95029.0,Active
20594,Sarah,Islam,sarah.islam20594@example.com,+8801536047079,Germany,2023-09-16,55,139272.0,Active
20061,Nusrat,Rahman,nusrat.rahman20061@example.com,+8801659067958,United Kingdom,2024-09-29,34,146994.0,Suspended
20659,Nusrat,Smith,nusrat.smith20659@example.com,+8801645826324,United Kingdom,2026-03-27,70,118319.0,Suspended
14212,Sarah,Rahman,sarah.rahman14212@example.com,+8801745305625,Canada,2023-12-24,34,62610.0,Active
19687,Nusrat,Williams,nusrat.williams19687@example.com,+8801498602995,United States,2024-04-20,60,41306.0,Inactive
13875,James,Smith,james.smith13875@example.com,+8801697838862,United States,2023-06-16,18,65462.0,Active
19425,John,Williams,,+8801933261243,Australia,2026-07-17,21,70445.0,Active
12818,James,Rahman,james.rahman12818@example.com,+8801973457796,Australia,2022-02-13,60,56078.0,Active
20393,Ayesha,Khan,ayesha.khan20393@example.com,+8801926970433,Australia,2022-04-20,70,96142.0,Suspended
22366,Rahim,Hossain,rahim.hossain22366@example.com,+8801972910912,United Kingdom,2026-07-31,49,146441.0,Suspended
21440,Nusrat,Williams,nusrat.williams21440@example.com,+8801450665028,Bangladesh,2022-05-19,67,77282.0,Inactive
17427,David,Williams,david.williams17427@example.com,+8801320513681,Australia,2022-05-28,34,122685.0,Inactive
20831,Fatima,Johnson,fatima.johnson20831@example.com,+8801925989327,Bangladesh,2023-02-13,35,146709.0,Active
20663,David,Hossain,david.hossain20663@example.com,+8801964675188,Canada,2024-04-28,41,37907.0,Suspended
21587,Rahim,Smith,rahim.smith21587@example.com,+8801955718358,Canada,2024-10-25,59,58951.0,Suspended
19778,Hasan,Rahman,hasan.rahman19778@example.com,+8801344552225,United States,2023-09-04,28,70751.0,Inactive
11736,Nusrat,Ahmed,nusrat.ahmed11736@example.com,+8801332411682,United States,2024-01-19,27,30353.0,Active
17398,Maria,Hossain,maria.hossain17398@example.com,+8801855633912,United Kingdom,2022-04-29,69,141959.0,Active
14256,Hasan,Brown,hasan.brown14256@example.com,+8801583011015,Australia,2024-11-14,46,73873.0,Active
20419,Ayesha,Garcia,ayesha.garcia20419@example.com,+8801709235909,Bangladesh,2022-06-26,41,92719.0,Suspended
12476,Tanvir,Ahmed,tanvir.ahmed12476@example.com,+8801881966388,Australia,2023-01-23,62,36254.0,Suspended
19177,Maria,Rahman,maria.rahman19177@example.com,+8801360565479,United Kingdom,2026-05-24,70,56517.0,Suspended
13714,Rahim,Khan,rahim.khan13714@example.com,+8801831231534,Germany,2025-04-26,63,55666.0,Active
21300,Tanvir,Ahmed,tanvir.ahmed21300@example.com,+8801548881280,United Kingdom,2026-05-06,20,73207.0,Suspended
11805,Ahmed,Johnson,ahmed.johnson11805@example.com,+8801641584059,Australia,2022-11-21,45,50273.0,Active
10708,Karim,Garcia,karim.garcia10708@example.com,+8801903319400,United States,2026-03-01,59,93566.0,Inactive
21576,Rahim,Brown,rahim.brown21576@example.com,+8801698352429,United Kingdom,2025-09-06,69,83685.0,Active
15190,James,Islam,james.islam15190@example.com,+8801956314349,United Kingdom,2026-04-10,22,100802.0,Suspended
20957,Michael,Islam,michael.islam20957@example.com,+8801774959677,United States,2022-11-03,34,40313.0,Active
15473,Michael,Smith,michael.smith15473@example.com,+8801555789337,United Kingdom,2025-10-08,61,55396.0,Active
10073,Maria,Smith,maria.smith10073@example.com,+8801433815413,Germany,2023-09-08,50,60538.0,Suspended
17844,Tanvir,Ahmed,tanvir.ahmed17844@example.com,+8801820489524,Australia,2024-02-04,62,84928.0,Active
15102,James,Hossain,james.hossain15102@example.com,+8801302476175,Canada,2025-06-07,40,105769.0,Active
16765,Maria,Islam,maria.islam16765@example.com,+8801503701582,Germany,2026-03-06,70,53557.0,Suspended
19383,Maria,Hossain,maria.hossain19383@example.com,+8801926675977,Bangladesh,2025-05-17,37,83899.0,Inactive
11126,Sarah,Smith,sarah.smith11126@example.com,+8801488191943,Germany,2025-02-18,63,28782.0,Suspended
11242,David,Brown,david.brown11242@example.com,+8801488962695,Germany,2022-03-28,64,83680.0,Active
20375,Maria,Khan,maria.khan20375@example.com,+8801990797232,United Kingdom,2026-07-11,35,57121.0,Active
12350,Ahmed,Johnson,ahmed.johnson12350@example.com,+8801964078159,Germany,2022-06-05,30,32237.0,Active
16603,Emily,Hossain,emily.hossain16603@example.com,+8801574261541,Germany,2023-12-05,29,147440.0,Inactive
16781,John,Khan,john.khan16781@example.com,+8801641070609,United Kingdom,2024-03-11,70,79059.0,Active
19770,Ahmed,Ahmed,ahmed.ahmed19770@example.com,+8801591451471,United States,2022-07-10,26,109174.0,Suspended
14359,Hasan,Johnson,hasan.johnson14359@example.com,+8801924493515,Germany,2024-01-30,28,57819.0,Inactive
11344,Hasan,Williams,hasan.williams11344@example.com,+8801666489637,United Kingdom,2024-10-31,28,31171.0,Inactive
21302,David,Garcia,,+8801718091037,Bangladesh,2024-03-13,62,39001.0,Inactive
20934,Maria,Ahmed,maria.ahmed20934@example.com,+8801966313406,United Kingdom,2022-01-21,25,140190.0,Suspended
22070,Rahim,Garcia,rahim.garcia22070@example.com,+8801632814642,United Kingdom,2023-02-16,22,98227.0,Suspended
18633,Fatima,Rahman,fatima.rahman18633@example.com,+8801309012008,Germany,2025-04-08,36,108917.0,Inactive
16653,Hasan,Smith,hasan.smith16653@example.com,+8801469090253,United Kingdom,2025-08-05,33,81686.0,Inactive
11101,Rahim,Smith,rahim.smith11101@example.com,+8801606085699,United States,2024-06-09,34,63816.0,Suspended
19161,Rahim,Islam,rahim.islam19161@example.com,+8801462541236,Bangladesh,2022-02-13,18,34780.0,Inactive
18842,John,Rahman,john.rahman18842@example.com,+8801382492452,Canada,2026-07-22,25,146493.0,Inactive
19739,David,Rahman,david.rahman19739@example.com,+8801837393288,Bangladesh,2022-05-03,27,30782.0,Suspended
17328,Emily,Smith,emily.smith17328@example.com,+8801753001449,United Kingdom,2022-01-26,19,28342.0,Suspended
17623,Nusrat,Brown,nusrat.brown17623@example.com,+8801864638982,United States,2023-02-17,30,135727.0,Active
10988,Nusrat,Islam,nusrat.islam10988@example.com,+8801637691152,Germany,2022-03-06,35,74246.0,Active
12853,Sarah,Smith,sarah.smith12853@example.com,+8801352611106,United Kingdom,2023-09-28,70,42313.0,Suspended
18854,Sarah,Islam,sarah.islam18854@example.com,+8801795943670,Canada,2024-02-18,70,124841.0,Active
10631,David,Rahman,david.rahman10631@example.com,+8801817262695,Bangladesh,2023-11-20,35,103964.0,Inactive
11250,Sarah,Brown,sarah.brown11250@example.com,+8801755031725,Canada,2025-10-30,33,146263.0,Inactive
13180,Sarah,Johnson,sarah.johnson13180@example.com,+8801691043371,Canada,2026-03-29,46,64553.0,Suspended
10483,Ayesha,Hossain,ayesha.hossain10483@example.com,+8801619662531,Bangladesh,2024-07-10,34,65688.0,Active
19777,Hasan,Rahman,hasan.rahman19777@example.com,+8801701433044,Germany,2024-04-30,69,88999.0,Inactive
19655,James,Smith,james.smith19655@example.com,+8801972166881,Australia,2026-04-22,54,45134.0,Inactive
13041,Sarah,Ahmed,sarah.ahmed13041@example.com,+8801485267560,United States,2025-03-26,54,139228.0,Suspended
15011,David,Khan,david.khan15011@example.com,+8801342212731,Bangladesh,2024-06-16,65,24622.0,Inactive
21000,Fatima,Islam,fatima.islam21000@example.com,+8801823566790,United States,2025-11-09,55,23207.0,Suspended
17001,Hasan,Khan,hasan.khan17001@example.com,+8801315252543,Australia,2022-02-07,38,87500.0,Suspended
13274,John,Islam,john.islam13274@example.com,+8801393011493,Australia,2025-03-21,68,60928.0,Suspended
17228,Sarah,Ahmed,sarah.ahmed17228@example.com,+8801761859690,United Kingdom,2023-08-05,40,109415.0,Suspended
13684,Rahim,Khan,rahim.khan13684@example.com,+8801972840271,United Kingdom,2025-01-20,38,147851.0,Inactive
16675,Karim,Brown,karim.brown16675@example.com,+8801998044944,United Kingdom,2023-05-27,44,105549.0,Inactive
16808,Ayesha,Garcia,ayesha.garcia16808@example.com,+8801519610860,Germany,2025-06-30,61,127340.0,Inactive
22265,Fatima,Ahmed,fatima.ahmed22265@example.com,+8801391478114,United Kingdom,2022-09-10,67,101400.0,Inactive
11317,Sarah,Johnson,sarah.johnson11317@example.com,+8801624975114,Bangladesh,2022-09-14,26,21818.0,Active
13226,Hasan,Ahmed,hasan.ahmed13226@example.com,+8801855211607,Australia,2022-04-12,63,95769.0,Suspended
11073,Karim,Garcia,karim.garcia11073@example.com,+8801874778368,United Kingdom,2023-11-14,61,59692.0,Inactive
14816,Ayesha,Garcia,ayesha.garcia14816@example.com,+8801665311618,United Kingdom,2022-10-07,53,86670.0,Inactive
20639,Fatima,Williams,fatima.williams20639@example.com,+8801661479931,United Kingdom,2022-02-13,68,87473.0,Active
19853,Rahim,Hossain,rahim.hossain19853@example.com,+8801605469097,Bangladesh,2022-12-24,21,146388.0,Inactive
15753,Maria,Rahman,maria.rahman15753@example.com,+8801335847163,Australia,2022-01-22,37,91921.0,Suspended
21513,John,Islam,john.islam21513@example.com,+8801755026074,Canada,2026-07-16,34,48185.0,Active
14617,Ahmed,Garcia,ahmed.garcia14617@example.com,+8801470634009,United States,2024-05-20,45,77013.0,Inactive
13098,Karim,Smith,karim.smith13098@example.com,+8801780779943,Bangladesh,2022-10-31,55,23995.0,Suspended
21880,James,Williams,james.williams21880@example.com,+8801425357424,United Kingdom,2024-10-30,19,,Inactive
16870,Emily,Johnson,emily.johnson16870@example.com,+8801346986379,Germany,2025-09-13,68,27881.0,Active
11301,Fatima,Garcia,fatima.garcia11301@example.com,+8801440967986,United Kingdom,2025-09-24,24,129058.0,Inactive
17286,Hasan,Brown,hasan.brown17286@example.com,,Canada,2026-04-28,41,58225.0,Active
16285,James,Islam,james.islam16285@example.com,+8801615419900,United States,2026-05-29,66,23820.0,Inactive
21163,Sarah,Garcia,sarah.garcia21163@example.com,+8801385640608,United States,2022-07-26,24,92874.0,Inactive
15496,Michael,Islam,michael.islam15496@example.com,+8801960756019,Germany,2024-03-11,51,86733.0,Active
15292,John,Hossain,john.hossain15292@example.com,+8801909804832,United Kingdom,2026-04-13,45,111025.0,Active
19601,James,Williams,james.williams19601@example.com,+8801934454101,Canada,2023-05-26,30,22771.0,Suspended
20038,Emily,Johnson,emily.johnson20038@example.com,+8801821909833,United Kingdom,2025-12-07,27,130998.0,Inactive
11799,Emily,Johnson,emily.johnson11799@example.com,+8801308165949,United Kingdom,2026-05-21,32,86527.0,Inactive
19668,David,Williams,david.williams19668@example.com,+8801946245855,Australia,2022-01-15,35,71237.0,Active
15204,Michael,Brown,michael.brown15204@example.com,+8801422279518,United States ,2024-11-06,48,112762.0,Suspended
18228,Nusrat,Garcia,nusrat.garcia18228@example.com,+8801304826185,Australia,2022-07-16,61,79099.0,Inactive
15048,Rahim,Islam,rahim.islam15048@example.com,+8801885833703,Australia,2024-11-23,43,93520.0,Active
16442,Maria,Garcia,maria.garcia16442@example.com,+8801926157061,Bangladesh,2026-05-07,70,140078.0,Suspended
18637,Maria,Hossain,maria.hossain18637@example.com,+8801438730255,Bangladesh,2023-11-14,27,97176.0,Inactive
18106,Emily,Smith,emily.smith18106@example.com,+8801383837615,United States,2022-05-02,43,100848.0,Active
12360,Sarah,Brown,sarah.brown12360@example.com,+8801683405477,Bangladesh,2025-11-20,26,62160.0,Suspended
21814,Emily,Hossain,emily.hossain21814@example.com,+8801333428893,United States,2025-12-14,55,85604.0,Inactive
13655,Michael,Hossain,michael.hossain13655@example.com,+8801665480938,United States,2022-07-14,63,31139.0,Suspended
17053,Fatima,Garcia,fatima.garcia17053@example.com,+8801901774157,United States,2024-01-25,60,85925.0,Suspended
11287,Ahmed,Williams,ahmed.williams11287@example.com,+8801768613005,Bangladesh,2024-10-10,20,77870.0,Inactive
21488,David,Johnson,david.johnson21488@example.com,+8801591834574,Australia,2023-07-14,19,110513.0,Suspended
14446,Rahim,Smith,rahim.smith14446@example.com,+8801656411086,Australia,2023-10-24,40,139926.0,Inactive
12138,Michael,Smith,michael.smith12138@example.com,+8801305309416,Canada,2022-11-23,40,33095.0,Inactive
16788,Rahim,Islam,rahim.islam16788@example.com,+8801315171208,Bangladesh,2026-05-16,121,70607.0,Active
19874,John,Williams,john.williams19874@example.com,+8801643332908,Australia,2024-08-08,49,76843.0,Inactive
22285,David,Islam,david.islam22285@example.com,+8801557004781,United Kingdom,2022-03-18,47,29490.0,Suspended
20712,Rahim,Ahmed,rahim.ahmed20712@example.com,+8801483470009,United States,2025-10-23,37,58559.0,Inactive
21284,Michael,Ahmed,michael.ahmed21284@example.com,+8801660890011,United Kingdom,2023-06-19,50,116724.0,Active
16895,Tanvir,Ahmed,tanvir.ahmed16895@example.com,+8801903595690,United Kingdom,2026-02-19,51,22511.0,Active
19885,Maria,Smith,maria.smith19885@example.com,+8801658273684,Canada,2024-03-26,57,119168.0,Active
21548,Hasan,Garcia,hasan.garcia21548@example.com,+8801907960996,Germany,2023-01-19,49,141051.0,Suspended
18565,Rahim,Khan,rahim.khan18565@example.com,+8801965965860,United States,2023-08-22,66,29198.0,Active
17152,Sarah,Rahman,sarah.rahman17152@example.com,+8801770460148,United States,2024-02-17,38,92158.0,Inactive
10964,Rahim,Smith,rahim.smith10964@example.com,+8801339428930,United States,2022-03-08,60,95771.0,Suspended
16013,John,Khan,john.khan16013@example.com,+8801360003016,United Kingdom,2023-08-03,41,64091.0,Suspended
14883,Karim,Khan,karim.khan14883@example.com,+8801478760246,Germany,2023-04-08,68,86132.0,Inactive
10141,Karim,Hossain,karim.hossain10141@example.com,+8801917615339,Australia,2022-02-12,66,108117.0,Inactive
21361,Ayesha,Williams,ayesha.williams21361@example.com,+8801380486732,Germany,2023-03-21,49,132441.0,Inactive
18907,Sarah,Rahman,sarah.rahman18907@example.com,+8801801394267,Canada,2024-05-29,45,129534.0,Suspended
16937,Michael,Ahmed,michael.ahmed16937@example.com,+8801930121678,Bangladesh,2022-12-07,49,119370.0,Suspended
16543,Maria,Rahman,maria.rahman16543@example.com,+8801797049646,Canada,2023-12-03,31,127587.0,Active
15244,Michael,Brown,michael.brown15244@example.com,+8801615586556,United Kingdom,2024-09-22,58,100505.0,Active
20031,Tanvir,Islam,tanvir.islam20031@example.com,+8801675876814,Australia,2023-09-10,69,149069.0,Inactive
14432,John,Garcia,john.garcia14432@example.com,+8801424362959,United States,2024-02-03,68,33340.0,Suspended
21564,Maria,Ahmed,maria.ahmed21564@example.com,+8801874924279,Australia,2023-08-30,70,24173.0,Suspended
10407,Maria,Hossain,,+8801836120880,Australia,2025-09-02,61,64245.0,Inactive
18213,Nusrat,Smith,nusrat.smith18213@example.com,+8801307629085,Germany,2022-02-17,40,125588.0,Inactive
19197,Nusrat,Williams,nusrat.williams19197@example.com,+8801824685780,Canada,2023-08-19,25,104967.0,Inactive
20531,David,Smith,david.smith20531@example.com,+8801770706965,Germany,2026-06-14,36,149009.0,Active
20863,James,Johnson,james.johnson20863@example.com,+8801990019662,Canada,2026-04-14,44,21662.0,Inactive
19136,Hasan,Hossain,hasan.hossain19136@example.com,+8801982426260,Canada,2025-08-01,43,29597.0,Suspended
18235,Hasan,Brown,hasan.brown18235@example.com,+8801713211950,United Kingdom,2024-05-09,29,149851.0,Inactive
14400,Karim,Rahman,karim.rahman14400@example.com,+8801832052386,Bangladesh,2023-02-21,26,122588.0,Suspended
15253,Emily,Rahman,emily.rahman15253@example.com,+8801326314492,United Kingdom,2024-07-19,68,123278.0,Active
10012,Ahmed,Williams,ahmed.williams10012@example.com,+8801707437181,United Kingdom,2025-08-03,62,93000.0,Active
14761,Karim,Johnson,karim.johnson14761@example.com,+8801830161773,United Kingdom,2023-01-22,68,109557.0,Suspended
11178,James,Rahman,james.rahman11178@example.com,+8801748122132,UK,2022-06-06,25,127327.0,Active
20140,Fatima,Johnson,fatima.johnson20140@example.com,+8801842711163,Australia,2024-12-18,18,32839.0,Active
12864,Tanvir,Johnson,tanvir.johnson12864@example.com,+8801619531319,United States,2022-02-12,33,135270.0,Inactive
16472,Ahmed,Williams,ahmed.williams16472@example.com,+8801964356394,Germany,2025-01-10,57,104414.0,Inactive
16229,Karim,Hossain,karim.hossain16229@example.com,+8801760515068,United States,2024-04-03,66,66593.0,Suspended
19219,Fatima,Johnson,fatima.johnson19219@example.com,+8801768671450,United Kingdom,2026-06-14,65,30541.0,Inactive
12990,Sarah,Garcia,sarah.garcia12990@example.com,+8801615856063,United States,2025-07-31,33,103092.0,Active
19154,Fatima,Rahman,fatima.rahman19154@example.com,+8801602030294,United States,2024-11-02,-5,46447.0,Suspended
17118,Ahmed,Garcia,ahmed.garcia17118@example.com,+8801539226378,United States,2024-01-01,27,91194.0,Inactive
17011,Rahim,Williams,rahim.williams17011@example.com,+8801587200328,Australia,2024-11-08,70,93400.0,Inactive
20774,James,Smith,james.smith20774@example.com,+8801657723307,Australia,2024-02-25,49,101847.0,Suspended
18928,James,Islam,james.islam18928@example.com,+8801585029556,Germany,2024-02-22,26,137706.0,Inactive
11441,Ayesha,Smith,ayesha.smith11441@example.com,+8801634135828,Australia,2025-01-13,67,39087.0,Active
22278,Fatima,Ahmed,fatima.ahmed22278@example.com,+8801719657623,Bangladesh,2022-01-15,55,115962.0,Active
12876,Hasan,Brown,hasan.brown12876@example.com,+8801576721617,Australia,2023-10-08,63,36014.0,Inactive
19109,Sarah,Garcia,sarah.garcia19109@example.com,+8801652922706,Bangladesh,2022-12-16,36,38566.0,Inactive
21451,Maria,Brown,maria.brown21451@example.com,+8801762777480,United Kingdom,2023-01-31,45,149877.0,Inactive
21074,Ayesha,Williams,ayesha.williams21074@example.com,+8801656437243,Germany,2024-09-21,54,109509.0,Active
17233,Ayesha,Hossain,ayesha.hossain17233@example.com,+8801777003180,United States,2025-05-01,43,142015.0,Inactive
13727,Rahim,Smith,rahim.smith13727@example.com,+8801799124953,Canada,2025-05-23,38,23935.0,Active
12773,Fatima,Williams,fatima.williams12773@example.com,+8801345660707,Canada,2026-07-16,41,73213.0,Suspended
19817,Michael,Johnson,michael.johnson19817@example.com,+8801474675088,Germany,2026-02-07,35,85480.0,Suspended
10455,Ayesha,Smith,ayesha.smith10455@example.com,+8801762198122,Bangladesh,2022-01-22,24,53913.0,Active
19014,James,Rahman,james.rahman19014@example.com,+8801866688189,Bangladesh,2022-07-24,69,145075.0,Suspended
18190,David,Garcia,david.garcia18190@example.com,+8801669978848,Germany,2025-11-03,58,132523.0,Active
11368,Emily,Williams,emily.williams11368@example.com,+8801825640719,Germany,2024-05-03,70,41344.0,Active
13713,John,Williams,john.williams13713@example.com,+8801443828265,Bangladesh,2023-07-04,66,56634.0,Active
22416,Sarah,Hossain,sarah.hossain22416@example.com,+8801952477364,Bangladesh,2022-09-11,66,133202.0,Active
11389,Tanvir,Ahmed,tanvir.ahmed11389@example.com,+8801496139268,United Kingdom,2026-04-23,23,40214.0,Inactive
19043,James,Hossain,james.hossain19043@example.com,+8801392805925,Bangladesh,2022-11-12,42,40038.0,Active
